COMPLAINT ID,COMPLAINT TYPE,ADDRESS,Neighborhood,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
DOECOMP18141,Air Pollution Work Order,"3638 N PULASKI RD, CHICAGO, IL",Irving Park ,3638,,N,PULASKI,RD,137,05/21/2010,THATCH                              CALLER STATES THAT WORKERS ARE GRINDING BLDG CAUSING DUST ALL OVER THE AREA NO PROTECTION. OBSERVED WORKERS GRINDING AND TUCKPOINTING BRICK BLDG. NO PERMIT WAS POSTED OR OBTAINED PRIOR TO STARTING JOBL NOTICE OF VIOLATION ISSUED. RESPONDENT CAUSED OR ALOWED GRINDING ACTIVITIES WITHOUT PERMIT. RESPONDENT CAUSED OR ALLOWED MORTAR DEBRIS FROM GRINDING TO POLLUTE AIR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33294,Air Pollution Work Order,"8522 S PULASKI RD, CHICAGO, IL",Ashburn,8522,,S,PULASKI,RD,81,10/13/2010,RENTAL MAX                          NOISE AND FUMES FROM ENGINES IDLING. FACILITY IS TOOL RENTAL COMPANY. THIS INVESTIGATION FOUND THE FACILITY OPEN FOR BUSINESS AND NONE OF THE EQUIPMENT ON SITE IDLING OR CAUSING STRONG FUMES AS REPORTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39107,Air Pollution Work Order,"4723 S PULASKI RD, CHICAGO, IL",Archer Heights,4723,4747,S,PULASKI,RD,81,10/28/2010,"MIDWAY DODGE                        FACILITY SPRAYPAINTING CARS, FUMES AND ODORS AFFECTING NEIGHBORS ACROSS THE ALLEY. THEY ARE SPRAY PAINTING LATER AFTERNOON AND EVENINGS 5 DAYS A WEEK. I DETECTED PAINT ODOR AT THE REAR OVERHEAD DOOR OF THIS FACILITY. WHEN IT WAS OPENED I WITNESSED STRONGER SPRAY PAINT ODOR. AT THIS TIME EMPLOYEE IDENTIFIED AS 'ANTHONY JETTER' ACKNOWLEDGED HE HAD JUST SPRAY PAINTED A SECTION AT THE BLUE CHEVY VAN SEEN IN PHOTO #2. PROCEEDED TO OFFICE AND INTERVIEWED FACILITY MANAGER KEVIN GREEN WHO WAS ISSUED NOV E000011084 16 AFTER NOT BEING ABLE TO PRODUCE THE REQUIRED CERTIFICATE OF OPERATION OR AIR POLLUTION CONTROL PERMIT. HOWEVER IT WAS NOTED THAT THE FACILITY HAS REGISTERED AND ACQUIRED AN IEPA REFINISHING CERTIFICATE. THE FACILITY AGREED TO DISCONTINUE PAINT WORK UNTIL THEY HAVE CONTACTED DOE O. OMENAZU SO THE APPROPRIATE FILTERED EQUIPMENT CAN BE INSTALLED. SPECIAL SHOW OF APPRECIATION WAS DECLINED.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37641,Air Pollution Work Order,"3431 N PULASKI RD, CHICAGO, IL",Irving Park ,3431,,N,PULASKI,RD,120,12/06/2010,A A TEMPO INC.                      ACCORDING TO CALLER CONSTRUCTION IS BEING DONE APPROPRIATE EQUIP NOT BEING USED LOTS OF DUST BEING EMITTED INTO AIR. FOUND LITTLE DUST NO VIOLATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP17502,Air Pollution Work Order,"3501 S PULASKI RD, CHICAGO, IL",Lawndale,3501,,S,PULASKI,RD,82,12/20/2010,MIDWEST GENERATOR                   CALLER STATES THAT STRONG ODORS COMING FROM FACILITY. NO EVIDENCE OF ODORS COMING FROM THE FACILITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22654,Air Pollution Work Order,"4650 S RACINE AVE, CHICAGO, IL",Back of the Yards,4650,,S,RACINE,AVE,82,05/20/2010,HIG CHEMICAL                        STRONG ODORS FROM FACILITY SMELL VERY ROTTEN. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP14483,Air Pollution Work Order,"3013 N RACINE AVE, CHICAGO, IL",Lakeview,3013,,N,RACINE,AVE,81,06/24/2010,"RAVENSWOOD DISPOSAL SERVICES        EXCESSIVE WATER ACCUMULATING IN CONSTRUCTION WASTE DUMPSTER. ARRIVAL TO LOCATION DID FIND A 20 YARD RDS DUMPSTER POSITIONED AT CURBSIDE. CONTENTS UNKNOWN PROBLEM IS THE CONTAINER IS COVERED WITH A TARP THAT HAS COLLAPSED IN, AND HAS ACCUMULATED A FAIR AMOUNBT OF RAINWATER. NO KNATS INSECTS WERE OBSERVED AT THIS TIME. I CALLED RDS TO HAVE THE CONTAINER SERVICED OR REMOVED.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39238,Air Pollution Work Order,"7258 S RHODES AVE, CHICAGO, IL",Avalon Park,7258,,S,RHODES,AVE,35,03/17/2010,RESIDENTIAL AREA                    CALLER STATES THAT VERY STRONG SEWAGE ODORS ON THE OUTSIDE. I DID NOT OBSERVED ANY SEWAGE ODORS. PEOPLE GAS CREW WORKING TO REPAIR A LEAK ON THE NEXT BLOCK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22616,Air Pollution Work Order,"4500 W ROOSEVELT RD, CHICAGO, IL",West Garfield Park,4500,,W,ROOSEVELT,RD,81,02/24/2010,SMOKE. INVESTIGATION FOUND LOCKED FENCE ENCLOSED LOT WITH WOODEN PALLETS STACKED WITHIN (NO NAME POSTED). NO VISIBLE ACTIVITY. NO SMOKE ODOR OR VISIBLE EMISSIONS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP16839,Air Pollution Work Order,"3416 W ROOSEVELT RD, CHICAGO, IL",West Garfield Park,3416,,W,ROOSEVELT,RD,120,12/07/2010,IF POSSIBLE PLEASE PHOTOGRAPH WHAT'S BEHIND FENCE. FOUND OPEN FOUNDATION AND ACCUMULATION MATERIAL (JUNK).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2528,Air Pollution Work Order,"1208 W ROSCOE ST, CHICAGO, IL",Lakeview,1208,,W,ROSCOE,ST,137,10/08/2010,CASEY TUCKPOINTING                  CALLER STATES THAT WORKERS ARE DOING MASONRY WORK CAUSING DUST ALL OVER THE AREA. SCAFFOLD IN PLACE. MINIMAL DEBRIS OBSERVED. GRINDING PERMIT POSTED. INFORMED SUPERVISOR TO CONTROL DUST AND DEBRIS DURING CONSTRUCTION ACTIVITIES. SITE CLEANED DAILY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30278,Air Pollution Work Order,"673 W ROSCOE ST, CHICAGO, IL",Lakeview,673,675,W,ROSCOE,ST,135,12/08/2010,BUENO CONSTRUCTION                  BLDG RENOVATION CREATING DUST WITH LEAD. DUST IS BEING BLOWN IN TO A CHILDRENS PLAY LOT. NO EVIDENCE OF DUST OR DEBRIS AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP10036,Air Pollution Work Order,"2235 W ROSCOE ST, CHICAGO, IL",Irving Park ,2235,,W,ROSCOE,ST,14,12/20/2010,AMERICAN DRAPERY CLEANERS           CALLER STATES THAT VERY STRONG OIL BASE FUMES COMING FROM FACILITY. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2244,Air Pollution Work Order,"1127 N RUSH ST, CHICAGO, IL",Streeterville,1127,,N,RUSH,ST,81,11/29/2010,STRONG SMOKE AND ODORS. INVESTIGATION DETECTED NO VISIBLE SMOKE OR RELATED ODOR IN IMMEDIATE AND SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28686,Air Pollution Work Order,"6316 S SACRAMENTO AVE, CHICAGO, IL",Chicago Lawn ,6316,,S,SACRAMENTO,AVE,77,08/25/2010,RESIDENTIAL BLDG.                   PAINTING CARS CAUSING STRONG FUMES ODORS ALL THE TIME. REFERRED TO DOR SR# 10-01362844. OBSERVED NO ACTIVITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP3375,Air Pollution Work Order,"1255 N SANDBURG TER, CHICAGO, IL",Old Town|Near North Side,1255,,N,SANDBURG,TER,120,08/26/2010,"MONSON NICHOLAS, INC.               DUST ALL OVER THE AREA. HARD TO BREATH DUST ALSO GOING IN THE SWIMMING POOL. FOUND NO ARCH CLEANING PERMIT PULLED DUST AND BLACK BEAUTY NOT CONTAINED. RESPONDENT IMPROPERLY HANDLED MATERIAL SUSCEPTIBLE TO BECOMING WINDBOURNE. RESPONDENT FAILED TO OBTAIN PERMIT PRIOR TO SANDBLASTING SURFACE AT RESIDENTIAL BUILDING 4 UNITS.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31217,Air Pollution Work Order,"736 N SAWYER AVE, CHICAGO, IL",West Garfield Park,736,,N,SAWYER,AVE,137,05/14/2010,ALFREDO JOSE                        CALLER STATES THAT NEIGHBOR ARE SANDBLASTING CAUSING DUST/SAND ALL OVER THE AREA. OBSERVED SANDBLASTING WORK IN PROGRESS. SAND AND DEBRIS ON SIDEWALK AND STREET. NO PERMIT OBTAINED PRIOR TO STARTING WORK. RESPONDENT FAIL TO OBTAIN THE REQUIRED PERMIT BEFORE SANDBLATING BLDG.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28652,Air Pollution Work Order,"6132 W SCHOOL ST, CHICAGO, IL",Dunning,6132,,W,SCHOOL,ST,120,07/26/2010,VACANT LOT                          VERY STRONG ODORS COMING FROM FACILITY.  I DETECTED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP5557,Air Pollution Work Order,"1601 W SCHOOL ST, CHICAGO, IL",Lakeview,1601,,W,SCHOOL,ST,22,10/21/2010,CENTRAL BLDG.                       CALLER STATES THAT WORKERS ARE GRINDING CAUSING DUST AND DEBRIS BLOWING ALL OVER THE AREA. COMPLAINANT STATES THAT PARTICULATE EMSIIONS BLOWING IN HIS EYES GOING TO THE HOSPITAL. OBSERVED NO WORKERS ON SITE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP27619,Air Pollution Work Order,"6 E SCOTT ST, CHICAGO, IL",Old Town|Near North Side,6,12,E,SCOTT,ST,137,06/29/2010,UNITED RESTORATION                  CALLER STATES THAT WORKERS ARE GRINDING CAUSING DUST ALL OVER THE AREA NOT WATERING DOWN. OBSERVED TUCKPOINTING AND GRINDING ACTIVITY IN PROGRESS. MINIMAL DEBRIS OBSERVED IN THE AREA. OBSERVED TARP OVER ADJOINING BUILDING. MANAGER STATED THAT VACUUM GRINDERS ARE USED FOR DUST CONTROL. SITE SURROUNDING AREA CLEANED DAILY PERMITS POSTED. OBSERVED VACUUM GRINDERS IN USE MINIMAL DEBRIS OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40075,Air Pollution Work Order,"8546 S SEELEY AVE, CHICAGO, IL",Auburn Gresham,8546,,S,SEELEY,AVE,81,11/05/2010,RESIDENTIAL GARAGE                  SPRAY PAINTING IN RESIDENTIAL GARAGE BETWEEN 5 - 6 PM. NO SPRAY PAINT ODOR DETECTED AT THE GARAGE PERIMETER. NO ANSWER AT THE DOOR. I LEFT MY BUSINESS CARD REQUESTING OWNER/TENANT TO CONTACT DOE REGARDING THIS COMPLAINT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31879,Air Pollution Work Order,"7600 S SEELEY AVE, CHICAGO, IL",Auburn Gresham,7600,,S,SEELEY,AVE,81,12/20/2010,CHEMICAL ODORS IN AREA. THIS INVESTIGATION DETECTED NO CHEMICAL OR UNUSUAL ODOR IN THE ATMOSPHERE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9498,Air Pollution Work Order,"2133 N SEMINARY AVE, CHICAGO, IL",Depaul ,2133,,N,SEMINARY,AVE,22,11/02/2010,MAVREK DEVELOPMENT                  CUTTING BRICKS WITHOUT A WET SAW CAUSING DUST ALL OVER THE AREA. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9499,Air Pollution Work Order,"2133 N SEMINARY AVE, CHICAGO, IL",Depaul ,2133,,N,SEMINARY,AVE,137,12/08/2010,SEBASTIAN DELONGAUX                 SANDBLASTING REAR WALL DUST BEING BLOWN INTO NEIGHBORS YARD. RESIDENTIAL REHAB WORK OBSERVED. NO EXCESSIVE DEBRIS OBSERVED. NO SANDBLASTING OBSERVED WORKERS WERE INSTALLING STEEL PORCH MINIMAL DUST OBSERVED. INFORMED WORKERS ON THE SITE TO MINIMIZE DUST WHEN EVER POSSIBLE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28873,Air Pollution Work Order,"6325 N SHERIDAN RD, CHICAGO, IL",Edgewater,6325,,N,SHERIDAN,RD,120,01/20/2010,WORKERS ARE SWING STAGE WITH NO MESH. UPON ARRIVAL I OBSERVED A GREEN MESHING AROUND THE ENTIRE SWING STAGE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39557,Air Pollution Work Order,"6145 N SHERIDAN RD, CHICAGO, IL",Edgewater,6145,,N,SHERIDAN,RD,137,05/03/2010,ZEPA CONSTRUCTION                   STRIPPING CONCRETE PILLARS CAUSING DUST WHICH IS COMING THRU THE VENTILATION SYSTEM. INTERIOR RENOVATIONS OBSERVED. NO DUST OR DEBRIS OBSERVED. INFORMED MANAGER OF NOISE ORDINANCE AND DUST CONTROL REQUIREMENT. FOLLOW UP INSPECTION PENDING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28620,Air Pollution Work Order,"6171 N SHERIDAN RD, CHICAGO, IL",Edgewater,6171,,N,SHERIDAN,RD,135,08/18/2010,RESIDENTIAL BLDG                    WORK BEING DONE AT BLDG IS CREATING DUST/DEBRIS AT THE ADJACENT PROPERTY ALSO MAY BE VIOLATIONS CONST SITE CLEANLINESS. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30249,Air Pollution Work Order,"6830 N SHERIDAN RD, CHICAGO, IL",Rogers Park ,6830,,N,SHERIDAN,RD,9,12/07/2010,RESIDENTIAL BLDG.                   VERY STRONG PAINT FUMES COMING FROM FACILITY. NO EVIDENCE OF PAINT FUMES ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21130,Air Pollution Work Order,"4310 S SHIELDS AVE, CHICAGO, IL",New City,4310,,S,SHIELDS,AVE,81,03/30/2010,"CM STONE WORKS                      THIS COMPANY IS CAUSING EXCESSIVE DUST EMISSIONS ON CARS. ARRIVAL TO LOCATION FOUND THE FACILITY CLOSED WITH NO ANSWER AT ENTRANCE. AN ASSESSMENT OF THE IMMEDIATE AND SURROUNDING AREAS, INCLUDING PARKED VEHICLES, FOUND NO EXCESSIVE DUST AS REPORTED.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP26226,Air Pollution Work Order,"5490 S SOUTH SHORE DR, CHICAGO, IL",South Shore,5490,,S,SOUTH SHORE,DR,35,06/25/2010,CALLER STATES THAT WORKERS ARE SANDBLASTING CAUSING DUST ALL OVER THE AREA. NO SANDBLASTING OR GRINDING GOING ON AT THE TIME OF INSPECTION. SPOKE WITH FOREMAN HE STATED THAT THEY ARE REPLACING THE WINDOWS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP8221,Air Pollution Work Order,"2011 N SOUTHPORT AVE, CHICAGO, IL",Depaul ,2011,,N,SOUTHPORT,AVE,32,08/08/2010,A FINKL & SONS                      STRONG ODORS FROM FACILITY MAKING COMPLAINANT VERY SICK. NO ODORS WERE DETECTED AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37789,Air Pollution Work Order,"3159 N SOUTHPORT AVE, CHICAGO, IL",Lakeview,3159,,N,SOUTHPORT,AVE,137,11/19/2010,"LOCAL BAR RESTAURANT                CALLER STATES THAT WORKERS ARE GRINDING MORTAR CAUSING DUST ALL OVER THE AREA. OBSERVED MASONRY WORKERS INSTALLING MORTAR ON FACADE OF BUILDING. NO GRINDING OR CUTTING ACTIVITY OBSERVED. MINIMAL DEBRIS WAS OBSERVED IN THE AREA. INFORMED BUILDING OWNER OF ORDINANCE AND THE NEED FOR SAFETY PRECAUTIONS, DUST CONTROL MEASURES. PRIOR TO EXITING THE SITE WORKERS APPEAR TO HAVE FINISHED THE JOB, REMOVED EQUIPPMENT (LADDER) FROM SITE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP27221,Air Pollution Work Order,"5748 S SPAULDING AVE, CHICAGO, IL",Chicago Lawn ,5748,,S,SPAULDING,AVE,137,05/25/2010,RESIDENTIAL BLDG.                   LARGE DIESEL TRUCK RUNNING FROM 4 AM - 6 AM CAUSING STRONG FUMES. NO TRUCK OBSERVED. NO FUMES DETECTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP8628,Air Pollution Work Order,"1921 N SPRINGFIELD AVE, CHICAGO, IL",Logan Square,1921,,N,SPRINGFIELD,AVE,9,03/04/2010,BODY SHOP OPERATING WITHOUT LICENSE ALL DAY LONG. SPOKE WITH AN TENANT ON SITE HE INFOMRED ME HE RECENTLY MOVED INTO THE ABOVE LOCATION FROM ANOTHE FACILITY. HE CLAIMS HE IS NOT IN OPERATION AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33765,Air Pollution Work Order,"933 N STATE ST, CHICAGO, IL",Old Town|Near North Side,933,,N,STATE,ST,135,01/22/2010,CONSTRUCTION SITE                   CONSTRUCTION SITE IS VERY MESSY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2800,Air Pollution Work Order,"1239 N STATE ST, CHICAGO, IL",Old Town|Near North Side,1239,,N,STATE,ST,120,07/27/2010,CHI-TOWN 'BEST' WINDOWS             DUST AND DEBRIS FROM GRINDING NO PERMIT POSTED AND NO PRECAUTIONS TAKEN. FOUND CONTRACTOR WAS NOT GRINDING BUT GETTING READY TO WITH NO PERMIT. I ADVISED HIM THAT HE NEEDED A PERMIT TO GRIND AND HE DECIDED TO TAKE MORTAR OUT BY HAND.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP4545,Air Pollution Work Order,"1440 N STATE ST, CHICAGO, IL",Old Town|Near North Side,1440,,N,STATE,ST,137,07/30/2010,"NATIONAL RESTORATION SYSTEM         CALLER STATES THAT WORKERS IS IN ALLEY BEHIND ABOVE LOCATION CUTTING CONCRETE CAUSING DUST ALL OVER THE AREA. OBSERVED GARAGE REPAIR WORK. DUST AND DEBRIS ON PUBLIC WAY AND ON PRIVATE PROPERTY (CAPS, TRASH). NO PERMIT OBSERVED FOR GRINDING AND SANDBLASTING. RESPONDENT CAUSED OR ALLOWED GRINDING AND SANDBLASTING ACTIVITY WITHOUT A PERMIT.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP35393,Air Pollution Work Order,"1440 N STATE ST, CHICAGO, IL",Old Town|Near North Side,1440,,N,STATE,ST,135,08/11/2010,NATIONAL RESTORATION                WORKS ARE CUTTING CONCRETE CAUSING LOTS OF DUST NOT WATERING DOWN. NO GRINDING WORK WAS FINISH AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2840,Air Pollution Work Order,"1241 N STATE PKWY, CHICAGO, IL",Old Town|Near North Side,1241,,N,STATE,PKWY,135,12/13/2010,RESIDENTIAL BLDG.                   GRINDING CEMENT AND NO DUMPSTER ALL DEBRIS IS GOING ALL OVER THE AREA. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40113,Air Pollution Work Order,"8559 S STONY ISLAND AVE, CHICAGO, IL",South Chicago,8559,,S,STONY ISLAND,AVE,81,05/13/2010,HO TOY RESTAURANT                   STRONG COOKING ODOR AND SMOKE. THIS MONITORING PERIOD DETECTED NO VISIBLE EMISSIONS OR COOKING ODOR AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40218,Air Pollution Work Order,"8601 S STONY ISLAND AVE, CHICAGO, IL",South Chicago,8601,,S,STONY ISLAND,AVE,82,10/12/2010,UNCLE'S JOE RESTAURANT              SMOKE AND FUMES COMING FROM CHIMNEY BURNING RESIDENTS EYE'S. RESPONDENT CAUSED OR ALLOWED SMOKING & PQRTICULATE MATTER FUMES FROM CHIMNEY INTO THE AIR. RESPONDENT AUSED OR ALLOWED THE USE OF COMMERCIAL BBQ GRILL AND KITCHEN HOOD WITHOUT PERMIT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28443,Air Pollution Work Order,"609 W STRATFORD PL, CHICAGO, IL",Lakeview,609,,W,STRATFORD,PL,120,04/27/2010,EURO CONSTRUCTION                   DUST ALL OVER THE AREA. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. RESPONDENT FAILED TO OBTAIN A PERMIT PRIOR TO GRINDING RESIDENTIAL BLDG 74 UNITS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39701,Air Pollution Work Order,"609 W STRATFORD PL, CHICAGO, IL",Lakeview,609,,W,STRATFORD,PL,120,08/09/2010,EURO V CONSTRUCTION                 CALLER STATES THAT WORKERS ARE CUTTING CEMENT BETWEEN BRICKS CAUSING DUST ALL OVER THE AREA.  FOUND GRINDING WITHOU PERMIT FOR THE 2ND TIME. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECT WITH OUT A BUSINESS. FAILED TO OBTAIN PERMIT PRIOR TO GRINDING A BLDG (RESIDENTIAL) 4 UNIT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP38916,Air Pollution Work Order,"5014 W STRONG ST, CHICAGO, IL",Jefferson Park,5014,,W,STRONG,ST,81,04/06/2010,RESIDENTIAL BLDG.                   FIRE PIT BURNING CAUSING SMOKE. INVESTIGATION FOUND NO OPEN BURNING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
